4000	0.5
-1000.0	1000000.0
-999.4998749687422	999000.0000625313
-998.9997499374844	998000.5003751563
-998.4996249062266	997001.5009378752
-997.9994998749687	996003.0017506877
-997.4993748437109	995005.0028135942
-996.9992498124531	994007.5041265942
-996.4991247811953	993010.5056896883
-995.9989997499375	992014.0075028761
-995.4988747186796	991018.0095661575
-994.9987496874219	990022.5118795328
-994.498624656164	989027.5144430017
-993.9984996249062	988033.0172565647
-993.4983745936485	987039.0203202214
-992.9982495623906	986045.5236339717
-992.4981245311328	985052.5271978161
-991.9979994998749	984060.0310117538
-991.4978744686172	983068.0350757857
-990.9977494373593	982076.5393899111
-990.4976244061015	981085.5439541306
-989.9974993748438	980095.0487684438
-989.4973743435859	979105.0538328505
-988.9972493123281	978115.5591473513
-988.4971242810702	977126.5647119456
-987.9969992498125	976138.0705266339
-987.4968742185547	975150.076591416
-986.9967491872968	974162.5829062917
-986.496624156039	973175.5894712614
-985.9964991247812	972189.0962863246
-985.4963740935234	971203.1033514818
-984.9962490622655	970217.6106667327
-984.4961240310078	969232.6182320775
-983.99599899975	968248.126047516
-983.4958739684921	967264.1341130481
-982.9957489372343	966280.6424286743
-982.4956239059765	965297.650994394
-981.9954988747187	964315.1598102077
-981.4953738434608	963333.1688761149
-980.995248812203	962351.6781921162
-980.4951237809453	961370.6877582112
-979.9949987496874	960390.1975743998
-979.4948737184296	959410.2076406825
-978.9947486871718	958430.7179570586
-978.494623655914	957451.7285235288
-977.9944986246562	956473.2393400926
-977.4943735933983	955495.2504067502
-976.9942485621406	954517.7617235017
-976.4941235308827	953540.7732903467
-975.9939984996249	952564.2851072858
-975.493873468367	951588.2971743185
-974.9937484371093	950612.8094914451
-974.4936234058515	949637.8220586656
-973.9934983745936	948663.3348759796
-973.4933733433359	947689.3479433875
-972.993248312078	946715.8612608891
-972.4931232808202	945742.8748284846
-971.9929982495623	944770.3886461736
-971.4928732183046	943798.4027139568
-970.9927481870468	942826.9170318337
-970.4926231557889	941855.9315998041
-969.9924981245312	940885.4464178686
-969.4923730932733	939915.4614860265
-968.9922480620155	938945.9768042786
-968.4921230307577	937976.9923726243
-967.9919979994999	937008.5081910638
-967.4918729682421	936040.5242595971
-966.9917479369842	935073.040578224
-966.4916229057264	934106.0571469449
-965.9914978744686	933139.5739657594
-965.4913728432108	932173.5910346679
-964.991247811953	931208.1083536701
-964.4911227806952	930243.1259227659
-963.9909977494374	929278.6437419557
-963.4908727181795	928314.6618112392
-962.9907476869217	927351.1801306165
-962.4906226556639	926388.1987000875
