4000	0.275
-100.0	2.6881171418161356e+43
-99.7249312328082	2.0416784395662892e+43
-99.4498624656164	1.5506953866502873e+43
-99.17479369842461	1.177783991630583e+43
-98.89972493123281	8.945503693912162e+42
-98.62465616404101	6.794287993930842e+42
-98.34958739684922	5.160396879148174e+42
-98.07451862965742	3.9194240771232857e+42
-97.79944986246562	2.976880549325018e+42
-97.52438109527382	2.2609999914716727e+42
-97.24931232808203	1.7172744679305437e+42
-96.97424356089022	1.3043041173505627e+42
-96.69917479369842	9.906449215353159e+41
-96.42410602650662	7.524145231996869e+41
-96.14903725931482	5.714737969326279e+41
-95.87396849212303	4.340457161722292e+41
-95.59889972493123	3.2966635520066303e+41
-95.32383095773943	2.5038815429332703e+41
-95.04876219054763	1.9017478375146255e+41
-94.77369342335584	1.4444153109794061e+41
-94.49862465616404	1.0970621601012805e+41
-94.22355588897224	8.332405326761644e+40
-93.94848712178045	6.328627588708022e+40
-93.67341835458865	4.806718538753824e+40
-93.39834958739685	3.6507983424438554e+40
-93.12328082020505	2.772853960499685e+40
-92.84821205301326	2.1060377388886233e+40
-92.57314328582146	1.5995775546808168e+40
-92.29807451862966	1.214910970583502e+40
-92.02300575143786	9.227490484127686e+39
-91.74793698424607	7.008462570205657e+39
-91.47286821705427	5.32306673005657e+39
-91.19779944986246	4.042975064615816e+39
-90.92273068267068	3.070719981925159e+39
-90.64766191547886	2.3322729071271687e+39
-90.37259314828707	1.7714076650874725e+39
-90.09752438109527	1.3454193573752113e+39
-89.82245561390347	1.0218727641728595e+39
-89.54738684671167	7.761326908477553e+38
-89.27231807951988	5.894882170483983e+38
-88.99724931232808	4.4772802658181524e+38
-88.72218054513628	3.40058342116766e+38
-88.44711177794449	2.582810750670578e+38
-88.17204301075269	1.961696140801898e+38
-87.89697424356089	1.4899472397805122e+38
-87.6219054763691	1.1316445657185743e+38
-87.3468367091773	8.595065576342368e+37
-87.0717679419855	6.52812327293916e+37
-86.7966991747937	4.958239479171643e+37
-86.5216304076019	3.7658815106516454e+37
-86.2465616404101	2.86026191591642e+37
-85.97149287321831	2.172425819692404e+37
-85.69642410602651	1.6500006226017667e+37
-85.4213553388347	1.2532082936538013e+37
-85.14628657164292	9.518366270712433e+36
-84.8712178044511	7.22938851603719e+36
-84.59614903725931	5.490864380437345e+36
-84.32108027006751	4.1704207178067356e+36
-84.04601150287571	3.1675174905934116e+36
-83.77094273568392	2.4057925403966732e+36
-83.49587396849212	1.8272472889625522e+36
-83.22080520130032	1.3878306624354574e+36
-82.94573643410853	1.0540849939854604e+36
-82.67066766691673	8.005985201360983e+35
-82.39559889972493	6.080705010519784e+35
-82.12053013253313	4.6184164090978854e+35
-81.84546136534134	3.507779129381138e+35
-81.57039259814954	2.664228023329176e+35
-81.29532383095774	2.0235341788879334e+35
-81.02025506376594	1.5369144597507097e+35
-80.74518629657415	1.1673171035287136e+35
-80.47011752938235	8.866005596770078e+34
-80.19504876219054	6.733907607824552e+34
-79.91997999499876	5.114536774851373e+34
-79.64491122780694	3.884592415689094e+34
-79.36984246061516	2.950425209616011e+34
-79.09477369342335	2.240906634729461e+34
-78.81970492623157	1.7020131638002832e+34
-78.54463615903975	1.2927128532952452e+34
-78.26956739184796	9.818411259190755e+33
-77.99449862465616	7.457278653095169e+33
-77.71942985746436	5.663951472581972e+33
-77.44436109027257	4.3018838072315343e+33
-77.16929232308077	3.267366321993686e+33
-76.89422355588897	2.4816297139761324e+33
-76.61915478869717	1.8848471308021156e+33
-76.34408602150538	1.4315788880528916e+33
-76.06901725431358	1.0873126415544391e+33
-75.79394848712178	8.258355794084695e+32
-75.51887971992998	6.272385495692558e+32
-75.24381095273819	4.76400155037579e+32
-74.96874218554639	3.618353940070932e+32
-74.69367341835459	2.7482117915335453e+32
-74.4186046511628	2.087321521392117e+32
-74.143535883971	1.585362215200844e+32
-73.86846711677919	1.2041141374857401e+32
-73.5933983495874	9.14548638911132e+31
-73.31832958239559	6.946178828866092e+31
-73.04326081520381	5.27576098959974e+31
-72.768192048012	4.00704541376244e+31
-72.4931232808202	3.0434306974116733e+31
-72.2180545136284	2.3115461527177073e+31
-71.9429857464366	1.7556652828297588e+31
-71.66791697924481	1.3334627049127855e+31
-71.39284821205301	1.0127914487933411e+31
